measure,location,sex,age,cause,year,death_rate_per_100k,Code,clean_fuel_access_pct,AveragScore,SafetySecurity,PersonelFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,avg_temp_1991_2020,Continent,temp_category
Deaths,El Salvador,Male,<1 year,Poisoning by carbon monoxide,2000,0.0814309492226827,SLV,58.4,,,,,,,,,,,,,,25.23,North America,Warmer
Deaths,El Salvador,Female,<1 year,Poisoning by carbon monoxide,2000,0.0673050225543044,SLV,58.4,,,,,,,,,,,,,,25.23,North America,Warmer
Deaths,Peru,Male,All ages,Poisoning by carbon monoxide,2001,0.0214502638533055,PER,45.15,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Peru,Female,All ages,Poisoning by carbon monoxide,2001,0.0397393230942186,PER,45.15,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Peru,Male,<1 year,Poisoning by carbon monoxide,2001,0.1398638354082891,PER,45.15,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Peru,Female,<1 year,Poisoning by carbon monoxide,2001,0.1149142159989677,PER,45.15,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Serbia,Male,All ages,Poisoning by carbon monoxide,2002,0.6587478820224296,SRB,59.6,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Female,All ages,Poisoning by carbon monoxide,2002,0.3118770971187571,SRB,59.6,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Male,<1 year,Poisoning by carbon monoxide,2002,0.2891088697139426,SRB,59.6,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Female,<1 year,Poisoning by carbon monoxide,2002,0.2347294934237242,SRB,59.6,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Yemen,Male,All ages,Poisoning by carbon monoxide,2002,0.9003407099421177,YEM,55.7,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Female,All ages,Poisoning by carbon monoxide,2002,0.5059130374558184,YEM,55.7,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Male,<1 year,Poisoning by carbon monoxide,2002,1.2195656151491705,YEM,55.7,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Female,<1 year,Poisoning by carbon monoxide,2002,1.631064138783822,YEM,55.7,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Macedonia,Male,All ages,Poisoning by carbon monoxide,2001,0.5352840163344637,MKD,56.15,,,,,,,,,,,,,,10.79,,Colder
Deaths,Macedonia,Female,All ages,Poisoning by carbon monoxide,2001,0.2324422694305273,MKD,56.15,,,,,,,,,,,,,,10.79,,Colder
Deaths,Macedonia,Male,<1 year,Poisoning by carbon monoxide,2001,0.7754831144269164,MKD,56.15,,,,,,,,,,,,,,10.79,,Colder
Deaths,Macedonia,Female,<1 year,Poisoning by carbon monoxide,2001,0.6649465665079811,MKD,56.15,,,,,,,,,,,,,,10.79,,Colder
Deaths,Denmark,Male,All ages,Poisoning by carbon monoxide,2000,0.1042256588491919,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Female,All ages,Poisoning by carbon monoxide,2000,0.0337714118190926,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Male,<1 year,Poisoning by carbon monoxide,2000,0.0190718036177318,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Female,<1 year,Poisoning by carbon monoxide,2000,0.0058298055472073,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Samoa,Male,All ages,Poisoning by carbon monoxide,2000,0.1010598962414615,,,,,,,,,,,,,,,,27.38,,Warmer
Deaths,Samoa,Female,All ages,Poisoning by carbon monoxide,2000,0.1143621034114138,,,,,,,,,,,,,,,,27.38,,Warmer
Deaths,Samoa,Male,<1 year,Poisoning by carbon monoxide,2000,0.2438793526735042,,,,,,,,,,,,,,,,27.38,,Warmer
Deaths,Samoa,Female,<1 year,Poisoning by carbon monoxide,2000,0.2200688516695424,,,,,,,,,,,,,,,,27.38,,Warmer
Deaths,Equatorial Guinea,Male,All ages,Poisoning by carbon monoxide,2002,0.1046591475911011,GNQ,19.5,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,All ages,Poisoning by carbon monoxide,2002,0.001514952517338,GNQ,19.5,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Male,<1 year,Poisoning by carbon monoxide,2002,0.204545380924577,GNQ,19.5,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,<1 year,Poisoning by carbon monoxide,2002,0.0065409173976373,GNQ,19.5,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Uruguay,Male,All ages,Poisoning by carbon monoxide,2001,0.4397057050658165,URY,100.0,,,,,,,,,,,,,,17.97,South America,Colder
Deaths,Uruguay,Female,All ages,Poisoning by carbon monoxide,2001,0.4172036984283307,URY,100.0,,,,,,,,,,,,,,17.97,South America,Colder
Deaths,Uruguay,Male,<1 year,Poisoning by carbon monoxide,2001,0.7072473293578613,URY,100.0,,,,,,,,,,,,,,17.97,South America,Colder
Deaths,Uruguay,Female,<1 year,Poisoning by carbon monoxide,2001,1.22470025747176,URY,100.0,,,,,,,,,,,,,,17.97,South America,Colder
Deaths,Canada,Male,All ages,Poisoning by carbon monoxide,2000,0.4258307828227421,CAN,100.0,,,,,,,,,,,,,,-4.03,North America,Colder
Deaths,Canada,Female,All ages,Poisoning by carbon monoxide,2000,0.0902742514325125,CAN,100.0,,,,,,,,,,,,,,-4.03,North America,Colder
Deaths,Canada,Male,<1 year,Poisoning by carbon monoxide,2000,0.1240013615983858,CAN,100.0,,,,,,,,,,,,,,-4.03,North America,Colder
Deaths,Canada,Female,<1 year,Poisoning by carbon monoxide,2000,0.0399589056990134,CAN,100.0,,,,,,,,,,,,,,-4.03,North America,Colder
Deaths,Zambia,Male,All ages,Poisoning by carbon monoxide,2002,0.2550897882168134,ZMB,14.6,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Female,All ages,Poisoning by carbon monoxide,2002,0.0114586734836761,ZMB,14.6,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Male,<1 year,Poisoning by carbon monoxide,2002,0.6407967525248692,ZMB,14.6,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Female,<1 year,Poisoning by carbon monoxide,2002,0.0100519052373815,ZMB,14.6,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Algeria,Male,All ages,Poisoning by carbon monoxide,2002,1.3673552596922738,DZA,97.45,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Female,All ages,Poisoning by carbon monoxide,2002,0.5546790483535894,DZA,97.45,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Male,<1 year,Poisoning by carbon monoxide,2002,1.6702521002039692,DZA,97.45,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Female,<1 year,Poisoning by carbon monoxide,2002,1.1564279976775445,DZA,97.45,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,United States Virgin Islands,Male,All ages,Poisoning by carbon monoxide,2002,0.2818669197674046,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Female,All ages,Poisoning by carbon monoxide,2002,0.1171723298508432,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Male,<1 year,Poisoning by carbon monoxide,2002,0.26354666994826,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Female,<1 year,Poisoning by carbon monoxide,2002,0.1972013375745747,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,Italy,Male,All ages,Poisoning by carbon monoxide,2002,0.1918124284075599,ITA,100.0,,,,,,,,,,,,,,13.02,Europe,Colder
Deaths,Italy,Female,All ages,Poisoning by carbon monoxide,2002,0.115989048303835,ITA,100.0,,,,,,,,,,,,,,13.02,Europe,Colder
Deaths,Italy,Male,<1 year,Poisoning by carbon monoxide,2002,0.0284393569362572,ITA,100.0,,,,,,,,,,,,,,13.02,Europe,Colder
Deaths,Italy,Female,<1 year,Poisoning by carbon monoxide,2002,0.0345191353292773,ITA,100.0,,,,,,,,,,,,,,13.02,Europe,Colder
Deaths,Somalia,Male,All ages,Poisoning by carbon monoxide,2000,0.138827452540689,SOM,0.4,,,,,,,,,,,,,,26.95,Africa,Warmer
Deaths,Somalia,Female,All ages,Poisoning by carbon monoxide,2000,0.0140691030219018,SOM,0.4,,,,,,,,,,,,,,26.95,Africa,Warmer
Deaths,Somalia,Male,<1 year,Poisoning by carbon monoxide,2000,0.3870104205549712,SOM,0.4,,,,,,,,,,,,,,26.95,Africa,Warmer
Deaths,Somalia,Female,<1 year,Poisoning by carbon monoxide,2000,0.0144690415283976,SOM,0.4,,,,,,,,,,,,,,26.95,Africa,Warmer
Deaths,Guatemala,Male,All ages,Poisoning by carbon monoxide,2000,0.141295924928366,GTM,40.5,,,,,,,,,,,,,,23.65,North America,Colder
Deaths,Guatemala,Male,All ages,Poisoning by carbon monoxide,2000,0.141295924928366,GTM,40.5,,,,,,,,,,,,,,23.65,South America,Colder
Deaths,Guatemala,Female,All ages,Poisoning by carbon monoxide,2000,0.0553642226315937,GTM,40.5,,,,,,,,,,,,,,23.65,North America,Colder
Deaths,Guatemala,Female,All ages,Poisoning by carbon monoxide,2000,0.0553642226315937,GTM,40.5,,,,,,,,,,,,,,23.65,South America,Colder
Deaths,Guatemala,Male,<1 year,Poisoning by carbon monoxide,2000,0.1863763364720479,GTM,40.5,,,,,,,,,,,,,,23.65,North America,Colder
Deaths,Guatemala,Male,<1 year,Poisoning by carbon monoxide,2000,0.1863763364720479,GTM,40.5,,,,,,,,,,,,,,23.65,South America,Colder
Deaths,Guatemala,Female,<1 year,Poisoning by carbon monoxide,2000,0.0998337745758733,GTM,40.5,,,,,,,,,,,,,,23.65,North America,Colder
Deaths,Guatemala,Female,<1 year,Poisoning by carbon monoxide,2000,0.0998337745758733,GTM,40.5,,,,,,,,,,,,,,23.65,South America,Colder
Deaths,Sierra Leone,Male,All ages,Poisoning by carbon monoxide,2000,0.1287205653441145,SLE,0.0,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Female,All ages,Poisoning by carbon monoxide,2000,0.0005471858319693,SLE,0.0,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Male,<1 year,Poisoning by carbon monoxide,2000,0.0456564600963513,SLE,0.0,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Female,<1 year,Poisoning by carbon monoxide,2000,0.0023851871960402,SLE,0.0,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Antigua and Barbuda,Male,All ages,Poisoning by carbon monoxide,2001,0.2791855980682962,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Female,All ages,Poisoning by carbon monoxide,2001,0.1649469490528287,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Male,<1 year,Poisoning by carbon monoxide,2001,0.3980102788676165,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Female,<1 year,Poisoning by carbon monoxide,2001,0.3886543784829381,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,India,Male,All ages,Poisoning by carbon monoxide,2002,0.1086585380471951,IND,24.9,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,All ages,Poisoning by carbon monoxide,2002,0.0622942754453532,IND,24.9,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Male,<1 year,Poisoning by carbon monoxide,2002,0.0741499637164362,IND,24.9,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,<1 year,Poisoning by carbon monoxide,2002,0.2214196410774587,IND,24.9,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,Myanmar,Male,All ages,Poisoning by carbon monoxide,2001,0.7338294442834133,MMR,2.0,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Female,All ages,Poisoning by carbon monoxide,2001,0.3262085092370154,MMR,2.0,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Male,<1 year,Poisoning by carbon monoxide,2001,0.0084265970866946,MMR,2.0,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Female,<1 year,Poisoning by carbon monoxide,2001,0.0196698169622595,MMR,2.0,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Guinea-Bissau,Male,All ages,Poisoning by carbon monoxide,2001,0.0478469137827261,GNB,1.3,,,,,,,,,,,,,,27.98,Africa,Warmer
Deaths,Guinea-Bissau,Female,All ages,Poisoning by carbon monoxide,2001,0.0002386675158804,GNB,1.3,,,,,,,,,,,,,,27.98,Africa,Warmer
Deaths,Guinea-Bissau,Male,<1 year,Poisoning by carbon monoxide,2001,0.0194579961486367,GNB,1.3,,,,,,,,,,,,,,27.98,Africa,Warmer
Deaths,Guinea-Bissau,Female,<1 year,Poisoning by carbon monoxide,2001,0.0011059484622631,GNB,1.3,,,,,,,,,,,,,,27.98,Africa,Warmer
Deaths,Iceland,Male,All ages,Poisoning by carbon monoxide,2000,0.3335268573955256,ISL,100.0,,,,,,,,,,,,,,1.85,Europe,Colder
Deaths,Iceland,Female,All ages,Poisoning by carbon monoxide,2000,0.1040059702498004,ISL,100.0,,,,,,,,,,,,,,1.85,Europe,Colder
Deaths,Iceland,Male,<1 year,Poisoning by carbon monoxide,2000,0.0610551035354926,ISL,100.0,,,,,,,,,,,,,,1.85,Europe,Colder
Deaths,Iceland,Female,<1 year,Poisoning by carbon monoxide,2000,0.0216972084189375,ISL,100.0,,,,,,,,,,,,,,1.85,Europe,Colder
Deaths,Chad,Male,All ages,Poisoning by carbon monoxide,2001,0.0752836326239121,TCD,2.6,,,,,,,,,,,,,,27.63,Africa,Warmer
Deaths,Chad,Female,All ages,Poisoning by carbon monoxide,2001,0.0003233537228562,TCD,2.6,,,,,,,,,,,,,,27.63,Africa,Warmer
Deaths,Chad,Male,<1 year,Poisoning by carbon monoxide,2001,0.0168367806884971,TCD,2.6,,,,,,,,,,,,,,27.63,Africa,Warmer
Deaths,Chad,Female,<1 year,Poisoning by carbon monoxide,2001,0.0010928289486281,TCD,2.6,,,,,,,,,,,,,,27.63,Africa,Warmer
Deaths,Angola,Male,All ages,Poisoning by carbon monoxide,2001,0.1172391025180248,AGO,41.0,,,,,,,,,,,,,,21.77,Africa,Colder
Deaths,Angola,Female,All ages,Poisoning by carbon monoxide,2001,0.0015310291061777,AGO,41.0,,,,,,,,,,,,,,21.77,Africa,Colder
Deaths,Angola,Male,<1 year,Poisoning by carbon monoxide,2001,0.3505605235906607,AGO,41.0,,,,,,,,,,,,,,21.77,Africa,Colder
Deaths,Angola,Female,<1 year,Poisoning by carbon monoxide,2001,0.0101949908384054,AGO,41.0,,,,,,,,,,,,,,21.77,Africa,Colder
Deaths,Gambia,Male,All ages,Poisoning by carbon monoxide,2000,0.0681809129151232,GMB,3.6,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Female,All ages,Poisoning by carbon monoxide,2000,0.0001519754234454,GMB,3.6,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Male,<1 year,Poisoning by carbon monoxide,2000,0.0270431956435327,GMB,3.6,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Female,<1 year,Poisoning by carbon monoxide,2000,0.0007950284335022,GMB,3.6,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Suriname,Male,All ages,Poisoning by carbon monoxide,2001,0.0126676838525353,SUR,76.6,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Female,All ages,Poisoning by carbon monoxide,2001,0.0194560995175861,SUR,76.6,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Male,<1 year,Poisoning by carbon monoxide,2001,0.0132821488339383,SUR,76.6,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Female,<1 year,Poisoning by carbon monoxide,2001,0.076473270268496,SUR,76.6,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Switzerland,Male,All ages,Poisoning by carbon monoxide,2000,0.0698143089413846,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,All ages,Poisoning by carbon monoxide,2000,0.0270214246233374,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Male,<1 year,Poisoning by carbon monoxide,2000,0.0176764805208628,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,<1 year,Poisoning by carbon monoxide,2000,0.0078554150817893,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Kuwait,Male,All ages,Poisoning by carbon monoxide,2002,0.4477847300674858,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,All ages,Poisoning by carbon monoxide,2002,0.2379423453195406,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Male,<1 year,Poisoning by carbon monoxide,2002,0.8598007762065291,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,<1 year,Poisoning by carbon monoxide,2002,0.6997079267002948,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Argentina,Male,All ages,Poisoning by carbon monoxide,2000,0.667444323610578,ARG,95.8,,,,,,,,,,,,,,16.3,South America,Colder
Deaths,Argentina,Female,All ages,Poisoning by carbon monoxide,2000,0.3891797656083011,ARG,95.8,,,,,,,,,,,,,,16.3,South America,Colder
Deaths,Argentina,Male,<1 year,Poisoning by carbon monoxide,2000,1.0853173505469436,ARG,95.8,,,,,,,,,,,,,,16.3,South America,Colder
Deaths,Argentina,Female,<1 year,Poisoning by carbon monoxide,2000,1.035261849035173,ARG,95.8,,,,,,,,,,,,,,16.3,South America,Colder
Deaths,Palau,Male,All ages,Poisoning by carbon monoxide,2002,0.6260775655751585,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Female,All ages,Poisoning by carbon monoxide,2002,0.0107199087640513,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Male,<1 year,Poisoning by carbon monoxide,2002,3.503193823448296,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Female,<1 year,Poisoning by carbon monoxide,2002,0.0001019669586606,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Monaco,Male,All ages,Poisoning by carbon monoxide,2001,0.0386194465633017,MCO,100.0,,,,,,,,,,,,,,13.05,Europe,Colder
Deaths,Monaco,Female,All ages,Poisoning by carbon monoxide,2001,0.0066738827543225,MCO,100.0,,,,,,,,,,,,,,13.05,Europe,Colder
Deaths,Monaco,Male,<1 year,Poisoning by carbon monoxide,2001,0.0060056785213612,MCO,100.0,,,,,,,,,,,,,,13.05,Europe,Colder
Deaths,Monaco,Female,<1 year,Poisoning by carbon monoxide,2001,0.0010346123549457,MCO,100.0,,,,,,,,,,,,,,13.05,Europe,Colder
Deaths,Australia,Male,All ages,Poisoning by carbon monoxide,2002,0.238495367956641,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,All ages,Poisoning by carbon monoxide,2002,0.0762016339918098,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Male,<1 year,Poisoning by carbon monoxide,2002,0.0279777024684602,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,<1 year,Poisoning by carbon monoxide,2002,0.0375590766368175,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Lithuania,Male,All ages,Poisoning by carbon monoxide,2002,8.14752514721327,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Female,All ages,Poisoning by carbon monoxide,2002,1.766755210102469,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Male,<1 year,Poisoning by carbon monoxide,2002,1.2612464409782382,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Female,<1 year,Poisoning by carbon monoxide,2002,0.9654281049622968,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Liberia,Male,All ages,Poisoning by carbon monoxide,2001,0.097652642066863,LBR,0.5,,,,,,,,,,,,,,25.45,Africa,Warmer
Deaths,Liberia,Female,All ages,Poisoning by carbon monoxide,2001,0.0002026293792803,LBR,0.5,,,,,,,,,,,,,,25.45,Africa,Warmer
Deaths,Liberia,Male,<1 year,Poisoning by carbon monoxide,2001,0.0330046459667615,LBR,0.5,,,,,,,,,,,,,,25.45,Africa,Warmer
Deaths,Liberia,Female,<1 year,Poisoning by carbon monoxide,2001,0.001159682130817,LBR,0.5,,,,,,,,,,,,,,25.45,Africa,Warmer
Deaths,Gabon,Male,All ages,Poisoning by carbon monoxide,2002,0.0649490315843673,GAB,67.8,,,,,,,,,,,,,,25.2,Africa,Warmer
Deaths,Gabon,Female,All ages,Poisoning by carbon monoxide,2002,0.0012505694924846,GAB,67.8,,,,,,,,,,,,,,25.2,Africa,Warmer
Deaths,Gabon,Male,<1 year,Poisoning by carbon monoxide,2002,0.1414996330665872,GAB,67.8,,,,,,,,,,,,,,25.2,Africa,Warmer
Deaths,Gabon,Female,<1 year,Poisoning by carbon monoxide,2002,0.0044310770662787,GAB,67.8,,,,,,,,,,,,,,25.2,Africa,Warmer
Deaths,Guyana,Male,All ages,Poisoning by carbon monoxide,2000,0.2078794781474001,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Female,All ages,Poisoning by carbon monoxide,2000,0.1427745368307715,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Male,<1 year,Poisoning by carbon monoxide,2000,0.1670806431301378,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Female,<1 year,Poisoning by carbon monoxide,2000,0.3701367238745096,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Montenegro,Male,All ages,Poisoning by carbon monoxide,2001,0.6880970708924862,MNE,66.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Female,All ages,Poisoning by carbon monoxide,2001,0.3571464373406554,MNE,66.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Male,<1 year,Poisoning by carbon monoxide,2001,1.0881824396092044,MNE,66.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Female,<1 year,Poisoning by carbon monoxide,2001,1.044424402934202,MNE,66.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Burkina Faso,Male,All ages,Poisoning by carbon monoxide,2000,0.0673353639251307,BFA,2.6,,,,,,,,,,,,,,30.4,Africa,Warmer
Deaths,Burkina Faso,Female,All ages,Poisoning by carbon monoxide,2000,0.0003943687374506,BFA,2.6,,,,,,,,,,,,,,30.4,Africa,Warmer
Deaths,Burkina Faso,Male,<1 year,Poisoning by carbon monoxide,2000,0.0369382437291905,BFA,2.6,,,,,,,,,,,,,,30.4,Africa,Warmer
Deaths,Burkina Faso,Female,<1 year,Poisoning by carbon monoxide,2000,0.0024975870456594,BFA,2.6,,,,,,,,,,,,,,30.4,Africa,Warmer
Deaths,Albania,Male,All ages,Poisoning by carbon monoxide,2002,0.3897276986534279,ALB,42.3,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Female,All ages,Poisoning by carbon monoxide,2002,0.1148383211460135,ALB,42.3,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Male,<1 year,Poisoning by carbon monoxide,2002,0.6705866349168,ALB,42.3,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Female,<1 year,Poisoning by carbon monoxide,2002,0.3824643722720966,ALB,42.3,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Togo,Male,All ages,Poisoning by carbon monoxide,2000,0.0769627051856503,TGO,0.3,,,,,,,,,,,,,,27.33,Africa,Warmer
Deaths,Togo,Female,All ages,Poisoning by carbon monoxide,2000,0.0001340000795084,TGO,0.3,,,,,,,,,,,,,,27.33,Africa,Warmer
Deaths,Togo,Male,<1 year,Poisoning by carbon monoxide,2000,0.0209986509310902,TGO,0.3,,,,,,,,,,,,,,27.33,Africa,Warmer
Deaths,Togo,Female,<1 year,Poisoning by carbon monoxide,2000,0.0004450888429007,TGO,0.3,,,,,,,,,,,,,,27.33,Africa,Warmer
Deaths,United Kingdom,Male,All ages,Poisoning by carbon monoxide,2000,0.2671224867890421,GBR,100.0,,,,,,,,,,,,,,9.24,Europe,Colder
Deaths,United Kingdom,Female,All ages,Poisoning by carbon monoxide,2000,0.0846321822890964,GBR,100.0,,,,,,,,,,,,,,9.24,Europe,Colder
Deaths,United Kingdom,Male,<1 year,Poisoning by carbon monoxide,2000,0.0499033103271702,GBR,100.0,,,,,,,,,,,,,,9.24,Europe,Colder
Deaths,United Kingdom,Female,<1 year,Poisoning by carbon monoxide,2000,0.0260025021771097,GBR,100.0,,,,,,,,,,,,,,9.24,Europe,Colder
Deaths,Brazil,Male,All ages,Poisoning by carbon monoxide,2001,0.0413277357940098,BRA,89.5,,,,,,,,,,,,,,25.44,South America,Warmer
Deaths,Brazil,Female,All ages,Poisoning by carbon monoxide,2001,0.0171408085904112,BRA,89.5,,,,,,,,,,,,,,25.44,South America,Warmer
Deaths,Brazil,Male,<1 year,Poisoning by carbon monoxide,2001,0.0475138142084898,BRA,89.5,,,,,,,,,,,,,,25.44,South America,Warmer
Deaths,Brazil,Female,<1 year,Poisoning by carbon monoxide,2001,0.0414462635979509,BRA,89.5,,,,,,,,,,,,,,25.44,South America,Warmer
Deaths,Cambodia,Male,All ages,Poisoning by carbon monoxide,2000,0.1198950821367288,KHM,3.4,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Cambodia,Female,All ages,Poisoning by carbon monoxide,2000,0.0601065103447365,KHM,3.4,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Cambodia,Male,<1 year,Poisoning by carbon monoxide,2000,0.0236865915143508,KHM,3.4,,,,,,,,,,,,,,27.41,Asia,Warmer
